time_s,label,x,y,v,yaw,cte,ref_x,ref_y,ref_v,yaw_diff
4.4485,NMPC,2.6048,8.8185,6.5914,3.2105,0.0977,2.6145,8.721,6.9427,0.0377
4.457,NMPC,2.5391,8.8139,6.5756,3.2129,0.0952,2.5546,8.7191,6.9686,0.0402
4.4711,NMPC,2.4736,8.8094,6.5571,3.2156,0.0927,2.4646,8.7163,6.9325,0.0429
4.48,NMPC,2.4083,8.8048,6.5374,3.2179,0.0901,2.4046,8.7145,6.9065,0.0452
4.4876,NMPC,2.3432,8.8002,6.5184,3.2191,0.0876,2.3447,8.7126,6.8804,0.0464
4.4959,NMPC,2.2782,8.7957,6.5031,3.2199,0.0851,2.2847,8.7107,6.8542,0.0471
4.5039,NMPC,2.2135,8.7911,6.4866,3.2198,0.0826,2.2247,8.7089,6.8279,0.0471
4.5153,NMPC,2.1488,8.7866,6.4704,3.2194,0.0801,2.1647,8.707,6.8015,0.0467
4.5232,NMPC,2.1488,8.7866,6.4704,3.2194,0.0801,2.1647,8.707,6.8015,0.0467
4.5322,NMPC,2.0844,8.7821,6.4554,3.2184,0.0776,2.0748,8.7042,6.7617,0.0457
4.5402,NMPC,2.02,8.7776,6.4403,3.2173,0.0751,2.0148,8.7023,6.735,0.0445
4.548,NMPC,1.9559,8.7731,6.4195,3.2156,0.0726,1.9548,8.7005,6.7082,0.0429
4.5565,NMPC,1.8919,8.7687,6.3998,3.2139,0.0701,1.8949,8.6986,6.6813,0.0412
4.5653,NMPC,1.8282,8.7643,6.3809,3.2118,0.0677,1.8349,8.6967,6.6543,0.039
4.5739,NMPC,1.7646,8.76,6.3656,3.2097,0.0654,1.7749,8.6949,6.6272,0.0369
4.5815,NMPC,1.7646,8.76,6.3656,3.2097,0.0654,1.7749,8.6949,6.6272,0.0369
4.5905,NMPC,1.7012,8.7557,6.3514,3.2073,0.0631,1.715,8.693,6.6,0.0345
4.5995,NMPC,1.6379,8.7514,6.3358,3.2049,0.0608,1.625,8.6902,6.559,0.0322
4.6075,NMPC,1.5747,8.7473,6.3172,3.2022,0.0586,1.565,8.6884,6.5315,0.0295
4.6155,NMPC,1.5118,8.7432,6.2991,3.1997,0.0565,1.5051,8.6865,6.5038,0.0269
4.6235,NMPC,1.5118,8.7432,6.2991,3.1997,0.0565,1.5051,8.6865,6.5038,0.0269
4.632,NMPC,1.3865,8.7353,6.2624,3.1942,0.0525,1.3851,8.6828,6.4483,0.0214
4.6532,NMPC,1.2617,8.7278,6.241,3.1885,0.0488,1.2652,8.679,6.3922,0.0158
4.6615,NMPC,1.2617,8.7278,6.241,3.1885,0.0488,1.2652,8.679,6.3922,0.0158
4.6696,NMPC,1.1994,8.7242,6.2396,3.1856,0.0472,1.2052,8.6772,6.364,0.0129
4.6776,NMPC,1.1371,8.7207,6.2385,3.183,0.0456,1.1452,8.6753,6.3356,0.0102
4.6855,NMPC,1.0748,8.7173,6.2376,3.1802,0.0442,1.0853,8.6734,6.3071,0.0074
4.6939,NMPC,1.0125,8.7141,6.2392,3.1776,0.0429,1.0253,8.6716,6.2785,0.0049
4.7018,NMPC,1.0125,8.7141,6.2392,3.1776,0.0429,1.0253,8.6716,6.2785,0.0049
4.7102,NMPC,0.9502,8.711,6.2426,3.1749,0.0417,0.9653,8.6697,6.2498,0.0022
4.7181,NMPC,0.8878,8.7079,6.2458,3.1725,0.0406,0.8754,8.6669,6.2064,-0.0002
4.7265,NMPC,0.8254,8.7051,6.2498,3.1699,0.0397,0.8154,8.665,6.1774,-0.0028
4.7346,NMPC,0.7629,8.7023,6.2555,3.1676,0.0389,0.7554,8.6632,6.1482,-0.0051
4.7418,NMPC,0.7629,8.7023,6.2555,3.1676,0.0389,0.7554,8.6632,6.1482,-0.0051
4.7495,NMPC,0.7004,8.6997,6.2619,3.1652,0.0382,0.6955,8.6613,6.1188,-0.0076
4.7574,NMPC,0.6378,8.6972,6.2681,3.1629,0.0377,0.6355,8.6594,6.0893,-0.0098
4.7656,NMPC,0.5751,8.6948,6.2748,3.1606,0.0373,0.5755,8.6576,6.0597,-0.0121
4.7734,NMPC,0.5124,8.6926,6.2843,3.1585,0.037,0.5155,8.6557,6.0299,-0.0143
4.7812,NMPC,0.5124,8.6926,6.2843,3.1585,0.037,0.5155,8.6557,6.0299,-0.0143
4.7893,NMPC,0.4495,8.6905,6.2942,3.1562,0.0368,0.4556,8.6538,6.0,-0.0165
4.7976,NMPC,0.3866,8.6885,6.3037,3.1542,0.0318,0.3957,8.6568,6.0299,-0.0004
4.8053,NMPC,0.3235,8.6867,6.3136,3.152,0.0264,0.3358,8.6602,6.0597,0.0173
4.8132,NMPC,0.2603,8.685,6.325,3.15,0.0201,0.2459,8.6653,6.1041,0.045
4.8211,NMPC,0.2603,8.685,6.325,3.15,0.0201,0.2459,8.6653,6.1041,0.045
4.8303,NMPC,0.197,8.6834,6.3368,3.148,0.0163,0.1859,8.6675,6.1335,0.0429
4.8381,NMPC,0.1336,8.682,6.3481,3.1461,0.0125,0.126,8.6697,6.1628,0.041
4.8463,NMPC,0.0701,8.6806,6.3597,3.144,0.0089,0.066,8.6719,6.1919,0.039
4.8544,NMPC,0.0065,8.6794,6.3737,3.1425,0.0053,0.0061,8.6741,6.2209,0.0374
4.8627,NMPC,0.0065,8.6794,6.3737,3.1425,0.0053,0.0061,8.6741,6.2209,0.0374
4.8709,NMPC,-0.0573,8.6783,6.389,3.1419,0.0018,-0.0539,8.6763,6.2498,0.0369
4.8789,NMPC,-0.1213,8.6771,6.4036,3.1419,0.0017,-0.1139,8.6785,6.2785,0.0368
4.8869,NMPC,-0.1854,8.6761,6.4184,3.1426,0.0051,-0.1738,8.6807,6.3071,0.0375
4.8967,NMPC,-0.2497,8.675,6.4344,3.1436,0.0085,-0.2638,8.684,6.3498,0.0386
4.9055,NMPC,-0.3141,8.674,6.4505,3.1452,0.0118,-0.3237,8.6862,6.3781,0.0401
4.9134,NMPC,-0.3786,8.6731,6.4659,3.1469,0.0142,-0.3837,8.6875,6.4062,0.0368
4.9214,NMPC,-0.3786,8.6731,6.4659,3.1469,0.0142,-0.3837,8.6875,6.4062,0.0368
4.9305,NMPC,-0.4434,8.6721,6.4821,3.1489,0.0157,-0.4437,8.6877,6.4343,0.029
4.9388,NMPC,-0.5083,8.6711,6.4994,3.1511,0.017,-0.5037,8.688,6.4622,0.0212
4.9466,NMPC,-0.5734,8.6701,6.5158,3.1534,0.018,-0.5637,8.6881,6.49,0.0139
4.9551,NMPC,-0.6386,8.6691,6.5353,3.1558,0.0155,-0.6536,8.6845,6.5315,0.0055
4.9637,NMPC,-0.6386,8.6691,6.5353,3.1558,0.0155,-0.6536,8.6845,6.5315,0.0055
4.9726,NMPC,-0.7697,8.6669,6.5733,3.1607,0.013,-0.7735,8.6798,6.5863,-0.0026
4.9809,NMPC,-0.7697,8.6669,6.5733,3.1607,0.013,-0.7735,8.6798,6.5863,-0.0026
4.9896,NMPC,-0.8355,8.6658,6.5918,3.1633,0.0127,-0.8335,8.6785,6.6136,-0.0001
4.9988,NMPC,-0.9015,8.6645,6.6112,3.1657,0.0125,-0.8935,8.6772,6.6408,0.0024
5.0116,NMPC,-0.9677,8.6632,6.6322,3.1683,0.0124,-0.9535,8.6759,6.6678,0.0049
5.0207,NMPC,-1.0341,8.6619,6.6523,3.1706,0.0123,-1.0435,8.674,6.7082,0.0072
5.0303,NMPC,-1.1007,8.6604,6.6731,3.1731,0.0123,-1.1034,8.6726,6.735,0.0097
5.0395,NMPC,-1.1675,8.6589,6.6929,3.175,0.0124,-1.1634,8.6713,6.7617,0.0117
5.0489,NMPC,-1.2345,8.6573,6.7126,3.176,0.0124,-1.2234,8.67,6.7882,0.0127
5.0582,NMPC,-1.3017,8.6558,6.7333,3.1765,0.0126,-1.3134,8.6681,6.8279,0.0131
5.0684,NMPC,-1.3692,8.6542,6.7538,3.1761,0.0127,-1.3734,8.6668,6.8542,0.0128
5.0775,NMPC,-1.4368,8.6525,6.7752,3.1755,0.0129,-1.4334,8.6655,6.8804,0.0121
5.0869,NMPC,-1.5046,8.6509,6.7964,3.1742,0.013,-1.4934,8.6642,6.9065,0.0109
5.0966,NMPC,-1.5727,8.6492,6.818,3.1728,0.0132,-1.5833,8.6622,6.9455,0.0094
5.1059,NMPC,-1.6409,8.6476,6.8395,3.171,0.0134,-1.6433,8.6609,6.9714,0.0076
5.1147,NMPC,-1.7094,8.646,6.8617,3.1691,0.0135,-1.7033,8.6596,6.9971,0.0057
5.1235,NMPC,-1.7094,8.646,6.8617,3.1691,0.0135,-1.7033,8.6596,6.9971,0.0057
5.1327,NMPC,-1.8471,8.6427,6.9082,3.1647,0.0138,-1.8533,8.6563,7.0612,0.0014
5.1413,NMPC,-1.8471,8.6427,6.9082,3.1647,0.0138,-1.8533,8.6563,7.0612,0.0014
5.1498,NMPC,-1.9163,8.6412,6.9324,3.1623,0.0138,-1.9133,8.655,7.0866,-0.001
5.1586,NMPC,-1.9857,8.6396,6.9565,3.1601,0.0138,-1.9732,8.6537,7.112,-0.0033
5.1674,NMPC,-2.0554,8.6382,6.9805,3.1576,0.0138,-2.0632,8.6518,7.1498,-0.0058
5.1759,NMPC,-2.1253,8.6367,7.0034,3.1553,0.0137,-2.1232,8.6505,7.175,-0.0081
5.1841,NMPC,-2.1954,8.6354,7.0274,3.1528,0.0135,-2.1832,8.6492,7.2,-0.0105
5.1924,NMPC,-2.2658,8.6341,7.0502,3.1506,0.0132,-2.2732,8.6472,7.2374,-0.0128
5.2022,NMPC,-2.2658,8.6341,7.0502,3.1506,0.0132,-2.2732,8.6472,7.2374,-0.0128
5.211,NMPC,-2.3364,8.633,7.0732,3.1482,0.0129,-2.3332,8.6459,7.2622,-0.0152
5.2191,NMPC,-2.4072,8.6319,7.0962,3.1459,0.0124,-2.3931,8.6446,7.287,-0.0174
5.2275,NMPC,-2.4783,8.6309,7.1203,3.1436,0.0119,-2.4831,8.6426,7.3239,-0.0197
5.2374,NMPC,-2.5496,8.6299,7.1444,3.1418,0.0113,-2.5431,8.6413,7.3485,-0.0216
5.2457,NMPC,-2.6212,8.629,7.1684,3.1409,0.0106,-2.6331,8.6394,7.3851,-0.0224
5.2546,NMPC,-2.693,8.6281,7.1913,3.1406,0.0099,-2.6931,8.6381,7.4095,-0.0227
5.2634,NMPC,-2.693,8.6281,7.1913,3.1406,0.0099,-2.6931,8.6381,7.4095,-0.0227
5.2723,NMPC,-2.8373,8.6265,7.2372,3.1419,0.0085,-2.843,8.6348,7.4699,-0.0215
5.2803,NMPC,-2.8373,8.6265,7.2372,3.1419,0.0085,-2.843,8.6348,7.4699,-0.0215
5.2891,NMPC,-2.9097,8.6256,7.2601,3.1433,0.0077,-2.903,8.6335,7.494,-0.0201
5.2986,NMPC,-2.9825,8.6248,7.2843,3.1448,0.0069,-2.993,8.6316,7.5299,-0.0185
5.3071,NMPC,-3.0554,8.624,7.3084,3.1468,0.0062,-3.053,8.6302,7.5538,-0.0165
5.3153,NMPC,-3.1286,8.6232,7.3314,3.1489,0.0054,-3.143,8.6283,7.5895,-0.0145
5.3236,NMPC,-3.1286,8.6232,7.3314,3.1489,0.0054,-3.143,8.6283,7.5895,-0.0145
5.3322,NMPC,-3.202,8.6224,7.3554,3.1512,0.0046,-3.2029,8.627,7.6131,-0.0122
5.3408,NMPC,-3.2757,8.6215,7.3783,3.1535,0.0039,-3.2629,8.6257,7.6368,-0.0098
5.3506,NMPC,-3.3496,8.6206,7.4013,3.1561,0.0032,-3.3529,8.6237,7.672,-0.0073
5.3587,NMPC,-3.4237,8.6196,7.4242,3.1585,0.0026,-3.4129,8.6224,7.6955,-0.0048
5.3674,NMPC,-3.4981,8.6186,7.4483,3.1611,0.002,-3.5029,8.6205,7.7305,-0.0022
5.3765,NMPC,-3.5727,8.6175,7.4713,3.1636,0.0015,-3.5629,8.6192,7.7537,0.0002
5.3851,NMPC,-3.6475,8.6163,7.4943,3.1662,0.001,-3.6528,8.6172,7.7885,0.0028
5.3941,NMPC,-3.7225,8.615,7.5173,3.1686,0.0007,-3.7128,8.6159,7.8115,0.0052
5.4051,NMPC,-3.7225,8.615,7.5173,3.1686,0.0007,-3.7128,8.6159,7.8115,0.0052
5.4139,NMPC,-3.8733,8.6122,7.5634,3.1735,0.0002,-3.8628,8.6126,7.8689,0.0101
5.4227,NMPC,-3.8733,8.6122,7.5634,3.1735,0.0002,-3.8628,8.6126,7.8689,0.0101
5.4321,NMPC,-3.949,8.6106,7.5875,3.1759,0.0002,-3.9528,8.6107,7.9032,0.0125
5.4422,NMPC,-4.025,8.6089,7.6116,3.1778,0.0002,-4.0128,8.6094,7.9259,0.0145
5.4515,NMPC,-4.1012,8.6072,7.6357,3.1788,0.0002,-4.1027,8.6074,7.9599,0.0154
5.4608,NMPC,-4.1777,8.6055,7.6586,3.1791,0.0003,-4.1627,8.6061,7.9825,0.0158
5.4713,NMPC,-4.2544,8.6037,7.6826,3.1787,0.0004,-4.2527,8.6042,8.0162,0.0153
5.4797,NMPC,-4.3313,8.6018,7.7054,3.1779,0.0006,-4.3427,8.6022,8.0498,0.0145
5.4882,NMPC,-4.4084,8.6,7.7284,3.1765,0.0008,-4.4027,8.6009,8.0722,0.0131
5.4964,NMPC,-4.4858,8.5981,7.7513,3.1749,0.001,-4.4926,8.5989,8.1056,0.0115
5.5049,NMPC,-4.5634,8.5962,7.7744,3.1728,0.0012,-4.5526,8.5976,8.1277,0.0095
5.5165,NMPC,-4.6413,8.5943,7.7974,3.1707,0.0014,-4.6426,8.5957,8.1609,0.0074
5.5246,NMPC,-4.7193,8.5924,7.8205,3.1683,0.0016,-4.7326,8.5937,8.1939,0.0049
5.5328,NMPC,-4.7976,8.5905,7.8435,3.1658,0.0018,-4.7926,8.5924,8.2158,0.0025
5.5413,NMPC,-4.7976,8.5905,7.8435,3.1658,0.0018,-4.7926,8.5924,8.2158,0.0025
5.5493,NMPC,-4.8762,8.5887,7.8671,3.1632,0.0019,-4.8826,8.5905,8.2486,-0.0002
5.5569,NMPC,-4.9549,8.5869,7.8898,3.1606,0.002,-4.9425,8.5892,8.2704,-0.0028
5.565,NMPC,-5.0339,8.5852,7.9109,3.1578,0.002,-5.0325,8.5872,8.303,-0.0055
5.5742,NMPC,-5.1131,8.5835,7.9304,3.1552,0.0019,-5.1225,8.5852,8.3355,-0.0082
5.5821,NMPC,-5.1131,8.5835,7.9304,3.1552,0.0019,-5.1225,8.5852,8.3355,-0.0082
5.5906,NMPC,-5.1925,8.5819,7.9479,3.1524,0.0018,-5.1825,8.5839,8.357,-0.0109
5.5988,NMPC,-5.272,8.5804,7.9646,3.1498,0.0016,-5.2725,8.582,8.3893,-0.0135
5.6078,NMPC,-5.3517,8.579,7.9791,3.1471,0.0013,-5.3624,8.58,8.4214,-0.0163
5.6161,NMPC,-5.4316,8.5776,7.9921,3.1448,0.0009,-5.4224,8.5787,8.4427,-0.0186
5.6242,NMPC,-5.5115,8.5763,8.0037,3.1436,0.0005,-5.5124,8.5768,8.4747,-0.0198
5.6326,NMPC,-5.5916,8.575,8.0146,3.1429,0.0,-5.6024,8.5748,8.5065,-0.0205
5.6406,NMPC,-5.5916,8.575,8.0146,3.1429,0.0,-5.6024,8.5748,8.5065,-0.0205
5.6487,NMPC,-5.6718,8.5738,8.024,3.143,0.0005,-5.6624,8.5735,8.5276,-0.0204
5.6571,NMPC,-5.7521,8.5725,8.0323,3.1435,0.001,-5.7523,8.5715,8.5592,-0.0199
5.6655,NMPC,-5.8324,8.5714,8.0381,3.1447,0.0016,-5.8423,8.5696,8.5907,-0.0187
5.6876,NMPC,-5.9932,8.569,8.0462,3.1479,0.0027,-5.9923,8.5663,8.6429,-0.0155
5.6953,NMPC,-6.0737,8.5679,8.0495,3.1499,0.0033,-6.0823,8.5644,8.6741,-0.0135
5.7034,NMPC,-6.0737,8.5679,8.0495,3.1499,0.0033,-6.0823,8.5644,8.6741,-0.0135
5.7111,NMPC,-6.1542,8.5667,8.0511,3.1523,0.0039,-6.1423,8.5631,8.6637,-0.0111
5.719,NMPC,-6.2347,8.5655,8.0525,3.1547,0.0044,-6.2322,8.5611,8.6325,-0.0087
5.7265,NMPC,-6.3152,8.5643,8.0539,3.1574,0.005,-6.3222,8.5591,8.6012,-0.006
5.7351,NMPC,-6.3958,8.563,8.0542,3.1601,0.0055,-6.3822,8.5578,8.5802,-0.0033
5.7426,NMPC,-6.3958,8.563,8.0542,3.1601,0.0055,-6.3822,8.5578,8.5802,-0.0033
5.7504,NMPC,-6.4763,8.5617,8.0551,3.163,0.0059,-6.4722,8.5559,8.5487,-0.0004
5.7583,NMPC,-6.5569,8.5603,8.056,3.1659,0.0062,-6.5622,8.5539,8.517,0.0025
5.7664,NMPC,-6.6374,8.5588,8.0564,3.1689,0.0065,-6.6521,8.552,8.4853,0.0056
5.7745,NMPC,-6.7179,8.5573,8.0459,3.1719,0.0067,-6.7121,8.5507,8.464,0.0085
5.7819,NMPC,-6.7179,8.5573,8.0459,3.1719,0.0067,-6.7121,8.5507,8.464,0.0085
5.7908,NMPC,-6.7983,8.5556,8.0334,3.1751,0.0068,-6.8021,8.5487,8.4321,0.0118
5.799,NMPC,-6.8785,8.5539,8.0233,3.1783,0.0068,-6.8921,8.5468,8.4,0.0149
5.8071,NMPC,-6.9587,8.552,8.0091,3.1816,0.0067,-6.9521,8.5454,8.3785,0.0183
5.8151,NMPC,-7.0386,8.55,7.9855,3.1846,0.0065,-7.042,8.5435,8.3463,0.0212
5.8234,NMPC,-7.0386,8.55,7.9855,3.1846,0.0065,-7.042,8.5435,8.3463,0.0212
5.8321,NMPC,-7.1184,8.548,7.9624,3.1865,0.0062,-7.132,8.5415,8.3138,0.0231
5.8405,NMPC,-7.1979,8.546,7.9437,3.1878,0.0059,-7.192,8.5402,8.2922,0.0244
5.8489,NMPC,-7.2772,8.5439,7.9225,3.1883,0.0055,-7.282,8.5383,8.2595,0.0249
5.8575,NMPC,-7.3562,8.5417,7.8992,3.1884,0.0051,-7.342,8.537,8.2377,0.025
5.8662,NMPC,-7.4351,8.5396,7.8701,3.1878,0.0046,-7.4319,8.535,8.2049,0.0245
5.8755,NMPC,-7.5136,8.5373,7.8465,3.1871,0.0041,-7.5219,8.5331,8.1719,0.0237
5.884,NMPC,-7.5919,8.5351,7.8213,3.1857,0.0035,-7.5819,8.5317,8.1498,0.0224
5.8929,NMPC,-7.67,8.5327,7.7967,3.1843,0.0029,-7.6719,8.5298,8.1166,0.0209
5.9012,NMPC,-7.67,8.5327,7.7967,3.1843,0.0029,-7.6719,8.5298,8.1166,0.0209
5.9108,NMPC,-7.7478,8.5304,7.7706,3.1823,0.0023,-7.7619,8.5278,8.0833,0.019
5.9199,NMPC,-7.8253,8.5281,7.7391,3.1803,0.0017,-7.8219,8.5265,8.061,0.017
5.9286,NMPC,-7.9025,8.5258,7.7073,3.1779,0.001,-7.9118,8.5246,8.0275,0.0146
5.9376,NMPC,-7.9794,8.5235,7.6774,3.1755,0.0004,-7.9718,8.5233,8.005,0.0122
5.9463,NMPC,-8.056,8.5213,7.6468,3.1728,0.0002,-8.0618,8.5213,7.9712,0.0094
5.9548,NMPC,-8.1323,8.519,7.622,3.17,0.0007,-8.1218,8.52,7.9486,0.0066
5.9627,NMPC,-8.1323,8.519,7.622,3.17,0.0007,-8.1218,8.52,7.9486,0.0066
5.972,NMPC,-8.2083,8.5169,7.5957,3.1669,0.0012,-8.2118,8.518,7.9145,0.0036
5.9806,NMPC,-8.2841,8.5148,7.57,3.1639,0.0017,-8.2717,8.5167,7.8918,0.0005
5.9887,NMPC,-8.3597,8.5128,7.5429,3.1606,0.0021,-8.3617,8.5148,7.8575,-0.0028
5.9974,NMPC,-8.4349,8.5108,7.5103,3.1573,0.0024,-8.4217,8.5135,7.8345,-0.006
6.0066,NMPC,-8.5098,8.509,7.4795,3.1537,0.0026,-8.5117,8.5115,7.8,-0.0096
6.0188,NMPC,-8.5845,8.5073,7.4546,3.1503,0.0027,-8.5717,8.5102,7.7769,-0.0131
6.0288,NMPC,-8.6589,8.5057,7.428,3.1465,0.0027,-8.6617,8.5083,7.7421,-0.0168
6.0383,NMPC,-8.733,8.5042,7.4021,3.1429,0.0025,-8.7216,8.507,7.7188,-0.0204
6.0473,NMPC,-8.8069,8.5028,7.3746,3.1391,0.0023,-8.8116,8.505,7.6837,-0.0243
6.0559,NMPC,-8.8805,8.5016,7.3414,3.1357,0.0019,-8.8716,8.5037,7.6603,-0.0277
6.0648,NMPC,-8.9537,8.5005,7.3145,3.1334,0.0015,-8.9616,8.5017,7.625,-0.03
6.0744,NMPC,-9.0267,8.4994,7.2883,3.1317,0.0009,-9.0216,8.5004,7.6013,-0.0317
6.0834,NMPC,-9.0267,8.4994,7.2883,3.1317,0.0009,-9.0216,8.5004,7.6013,-0.0317
6.0923,NMPC,-9.0995,8.4984,7.2605,3.1309,0.0004,-9.1116,8.4985,7.5657,-0.0325
6.1015,NMPC,-9.1719,8.4975,7.2335,3.1304,0.0003,-9.1715,8.4972,7.5419,-0.0329
6.111,NMPC,-9.2441,8.4966,7.2006,3.1307,0.001,-9.2315,8.4959,7.518,-0.0327
6.1198,NMPC,-9.3159,8.4959,7.1672,3.1311,0.0018,-9.3215,8.4939,7.482,-0.0323
6.1292,NMPC,-9.3874,8.4951,7.1356,3.1321,0.0027,-9.3815,8.4926,7.4579,-0.0312
6.139,NMPC,-9.4587,8.4945,7.1101,3.1333,0.0036,-9.4715,8.4907,7.4216,-0.0301
6.1501,NMPC,-9.5296,8.4939,7.0826,3.1349,0.0045,-9.5315,8.4893,7.3973,-0.0285
6.1594,NMPC,-9.6003,8.4933,7.0559,3.1366,0.0055,-9.5914,8.488,7.3729,-0.0268
6.1688,NMPC,-9.6707,8.4928,7.0296,3.1387,0.0065,-9.6814,8.4861,7.3362,-0.0247
6.1791,NMPC,-9.7409,8.4923,7.0016,3.1408,0.0075,-9.7414,8.4848,7.3116,-0.0226
6.1875,NMPC,-9.8108,8.4917,6.9742,3.1433,0.0085,-9.8014,8.4835,7.287,-0.0201
6.1968,NMPC,-9.8804,8.4912,6.9452,3.1457,0.0094,-9.8914,8.4815,7.2498,-0.0177
6.2061,NMPC,-9.9497,8.4906,6.9171,3.1485,0.0104,-9.9514,8.4802,7.225,-0.0149
6.2164,NMPC,-10.0187,8.4901,6.8896,3.1512,0.0113,-10.0113,8.4789,7.2,-0.0122
6.2247,NMPC,-10.0875,8.4894,6.8605,3.1542,0.0121,-10.1013,8.477,7.1624,-0.0092
6.2351,NMPC,-10.1559,8.4887,6.8322,3.1571,0.0129,-10.1613,8.4757,7.1372,-0.0063
6.2632,NMPC,-10.2919,8.4871,6.7647,3.1635,0.0143,-10.2813,8.473,7.0866,0.0001
6.2727,NMPC,-10.3594,8.4862,6.7333,3.1669,0.0149,-10.3713,8.4711,7.0484,0.0035
6.2811,NMPC,-10.4265,8.4852,6.7008,3.1702,0.0153,-10.4312,8.4698,7.0228,0.0068
6.2898,NMPC,-10.4934,8.4841,6.6745,3.1737,0.0156,-10.4912,8.4685,6.9971,0.0104
6.2983,NMPC,-10.56,8.4828,6.6532,3.1771,0.0159,-10.5512,8.4672,6.9714,0.0137
6.308,NMPC,-10.6264,8.4815,6.6311,3.1807,0.0159,-10.6112,8.4659,6.9455,0.0173
6.317,NMPC,-10.6926,8.48,6.6036,3.1841,0.0159,-10.7012,8.4639,6.9065,0.0207
6.3258,NMPC,-10.7584,8.4784,6.5741,3.1877,0.0157,-10.7612,8.4626,6.8804,0.0244
6.3349,NMPC,-10.824,8.4766,6.5453,3.1913,0.0154,-10.8211,8.4613,6.8542,0.0279
6.3435,NMPC,-10.824,8.4766,6.5453,3.1913,0.0154,-10.8211,8.4613,6.8542,0.0279
6.3522,NMPC,-10.9543,8.4727,6.4894,3.1986,0.0143,-10.9411,8.4587,6.8015,0.0352
6.3609,NMPC,-10.9543,8.4727,6.4894,3.1986,0.0143,-10.9411,8.4587,6.8015,0.0352
6.3702,NMPC,-11.019,8.4704,6.4565,3.2028,0.0134,-11.0311,8.4567,6.7617,0.0394
6.3797,NMPC,-11.0834,8.4679,6.4253,3.2082,0.0123,-11.0911,8.4554,6.735,0.0449
6.3885,NMPC,-11.1474,8.4652,6.3952,3.2143,0.0109,-11.1511,8.4541,6.7082,0.051
6.3976,NMPC,-11.2112,8.4621,6.3708,3.2213,0.0093,-11.2111,8.4528,6.6813,0.0579
6.4069,NMPC,-11.2746,8.4588,6.3388,3.2286,0.0074,-11.271,8.4515,6.6543,0.0653
6.4161,NMPC,-11.3378,8.4553,6.3129,3.2367,0.0052,-11.331,8.4502,6.6272,0.0733
6.4248,NMPC,-11.4007,8.4514,6.2885,3.2449,0.0027,-11.391,8.4489,6.6,0.0815
6.4338,NMPC,-11.4633,8.4472,6.2631,3.2536,0.0001,-11.451,8.4476,6.5727,0.0902
6.4429,NMPC,-11.4633,8.4472,6.2631,3.2536,0.0001,-11.451,8.4476,6.5727,0.0902
6.4522,NMPC,-11.5256,8.4427,6.2368,3.2624,0.0033,-11.511,8.4463,6.5452,0.099
6.4611,NMPC,-11.5877,8.4378,6.2088,3.272,0.0069,-11.601,8.4443,6.5038,0.1086
6.471,NMPC,-11.6493,8.4324,6.1767,3.283,0.0109,-11.6609,8.443,6.4761,0.1196
6.4805,NMPC,-11.7107,8.4266,6.1453,3.2949,0.0153,-11.7209,8.4417,6.4483,0.1316
6.4895,NMPC,-11.7717,8.4203,6.1167,3.3079,0.0203,-11.7809,8.4404,6.4203,0.1446
6.4981,NMPC,-11.8323,8.4136,6.0935,3.3213,0.0257,-11.8409,8.4391,6.3922,0.158
6.511,NMPC,-11.8928,8.4063,6.076,3.3356,0.0317,-11.9009,8.4378,6.364,0.1723
6.52,NMPC,-11.9529,8.3983,6.0603,3.3512,0.0384,-11.9609,8.4365,6.3356,0.1878
6.5286,NMPC,-12.0128,8.3897,6.0444,3.3674,0.0457,-12.0209,8.4352,6.3071,0.204
6.538,NMPC,-12.0725,8.3804,6.0284,3.3849,0.0537,-12.0808,8.4339,6.2785,0.2215
6.547,NMPC,-12.1318,8.3703,6.0186,3.4039,0.0625,-12.1408,8.4326,6.2498,0.2405
6.5559,NMPC,-12.191,8.3594,6.0079,3.4237,0.0721,-12.2008,8.4313,6.2209,0.2603
6.5647,NMPC,-12.2498,8.3476,5.9967,3.4448,0.0826,-12.2608,8.43,6.1919,0.2815
6.5737,NMPC,-12.3084,8.3349,5.9876,3.4677,0.0941,-12.3208,8.4287,6.1628,0.3044
6.5824,NMPC,-12.3084,8.3349,5.9876,3.4677,0.0941,-12.3208,8.4287,6.1628,0.3044
6.5912,NMPC,-12.3666,8.3212,5.9827,3.4915,0.1065,-12.3808,8.4274,6.1335,0.3281
6.5999,NMPC,-12.4246,8.3064,5.9795,3.5165,0.12,-12.4408,8.4261,6.1041,0.3531
6.6089,NMPC,-12.4823,8.2906,5.98,3.5432,0.1346,-12.4708,8.4254,6.0893,0.3798
6.6178,NMPC,-12.5396,8.2734,5.9795,3.5718,0.1505,-12.5307,8.4241,6.0597,0.4084
6.6264,NMPC,-12.5964,8.2551,5.9777,3.6018,0.1676,-12.5907,8.4228,6.0299,0.4383
6.6354,NMPC,-12.6529,8.2354,5.9762,3.6332,0.186,-12.6507,8.4215,6.0,0.4696
6.644,NMPC,-12.6529,8.2354,5.9762,3.6332,0.186,-12.6507,8.4215,6.0,0.4696
6.6528,NMPC,-12.7643,8.1921,5.9787,3.6985,0.1998,-12.8263,8.385,6.015,0.4108
6.6751,NMPC,-12.8734,8.1431,5.982,3.7686,0.2056,-12.9652,8.3306,6.0299,0.345
6.6835,NMPC,-12.8734,8.1431,5.982,3.7686,0.2056,-12.9652,8.3306,6.0299,0.345
