w_tr_right_m,w_tr_left_m,a,b,c_center,c_left,c_right
1.9097052704322923,0.29029472956770797,0.26095036445208186,-0.9653522192921741,0.7913191526347116,1.0816138822024195,-1.1183861177975807
1.909924165237578,0.29007583476242227,0.2609705402564707,-0.9653467652187196,0.7910065489149907,1.0810823836774128,-1.1189176163225873
1.9101469842532497,0.2898530157467504,0.2609897506054237,-0.9653415717138254,0.7907048734802951,1.0805578892270455,-1.1194421107729546
1.9103737019283424,0.28962629807165763,0.2610080920481765,-0.96533661273432,0.7904130836113237,1.0800393816829814,-1.1199606183170188
1.910604028557688,0.2893959714423121,0.26102546806492133,-0.965331914432279,0.7901329696395774,1.0795289410818896,-1.1204710589181106
1.9108378969301376,0.28916210306986256,0.2610418786697479,-0.9653274768598316,0.7898650610545297,1.0790271641243923,-1.120972835875608
1.9110750903440366,0.2889249096559636,0.2610573238759636,-0.9653233000662111,0.7896096420752596,1.0785345517312233,-1.121465448268777
1.9113154847830223,0.2886845152169779,0.26107170716415545,-0.9653194102049297,0.7893688865017054,1.0780534017186834,-1.1219465982813168
1.9115589916167948,0.2884410083832054,0.26108512507873594,-0.9653157812149457,0.7891415446527796,1.077582553035985,-1.1224174469640151
1.9118051433830656,0.28819485661693445,0.2610975776305898,-0.9653124131365131,0.7889279007372219,1.0771227573541564,-1.1228772426458438
1.9120541183036877,0.28794588169631263,0.2611089682988868,-0.9653093321178922,0.7887301442200476,1.0766760259163601,-1.12332397408364
1.912305420602801,0.2876945793971991,0.2611192005631379,-0.9653065643085972,0.7885503957973814,1.0762449751945806,-1.1237550248054196
1.912559123143542,0.28744087685645825,0.261128467494123,-0.9653040575197903,0.7883856597103422,1.0758265365668005,-1.1241734634331997
1.912814753000991,0.2871852469990094,0.26113667256917844,-0.9653018378929451,0.7882381331808945,1.0754233801799038,-1.1245766198200964
1.9130724678014213,0.286927532198579,0.26114371926563706,-0.9652999315695149,0.7881099786922876,1.0750375108908665,-1.1249624891091337
1.9133316126402455,0.28666838735975453,0.2611496075903608,-0.965298338574868,0.7880016708304662,1.0746700581902209,-1.1253299418097793
1.913592405186551,0.28640759481344913,0.2611544340787895,-0.9652970328147638,0.7879118076940577,1.074319402507507,-1.1256805974924933
1.9138543772309449,0.2861456227690553,0.2611581987352313,-0.9652960143051299,0.7878411013921651,1.0739867241612204,-1.1260132758387797
1.9141176069149315,0.2858823930850687,0.2611607085039859,-0.9652953352905503,0.7877933168065452,1.0736757098916139,-1.1263242901083863
1.9143814235041923,0.2856185764958079,0.2611620599171993,-0.9652949696646125,0.7877673495497373,1.0733859260455452,-1.126614073954455
1.9146462693705275,0.28535373062947256,0.2611622529761881,-0.9652949174321812,0.7877636219551878,1.0731173525846605,-1.1268826474153397
1.914911238269648,0.285088761730352,0.26116128768114,-0.9652951785939515,0.7877826869336015,1.0728714486639537,-1.1271285513360465
1.9151768594049257,0.2848231405950745,0.2611591640311151,-0.9652957531464484,0.7878248782169601,1.0726480188120346,-1.1273519811879655
1.915441955611834,0.28455804438816623,0.26115578549437946,-0.9652966671976101,0.7878925902827243,1.0724506346708904,-1.1275493653291098
1.9157074301840271,0.28429256981597306,0.2611512485971593,-0.9652978946191402,0.7879845926297042,1.0722771624456773,-1.127722837554323
1.9159718863762785,0.2840281136237218,0.26114545680509055,-0.9652994615092565,0.7881031527761078,1.0721312663998295,-1.1278687336001707
1.9162362373542465,0.28376376264575354,0.26113841011206373,-0.9653013678453707,0.7882488313700629,1.0720125940158165,-1.1279874059841837
1.9164991852607556,0.2835008147392445,0.26113010851064333,-0.9653036136000008,0.7884222412833104,1.071923056022555,-1.1280769439774452
1.9167617415366716,0.2832382584633286,0.26112055199207196,-0.9653061987407704,0.7886238909298013,1.07186214939313,-1.1281378506068702
1.9170222586550962,0.28297774134490405,0.26110974054626895,-0.9653091232304085,0.7888542001113859,1.0718319414562898,-1.1281680585437104
1.9172819141916166,0.28271808580838365,0.26109777069306694,-0.9653123609169784,0.7891116434554757,1.0718297292638592,-1.128170270736141
1.917539054965944,0.2824609450340563,0.26108444935762537,-0.9653159639742966,0.7894009074972717,1.071861852531328,-1.1281381474686722
1.917794912834305,0.28220508716569515,0.26106977652481306,-0.9653199323464134,0.7897224981108071,1.0719275852765022,-1.128072414723498
1.918047832709119,0.28195216729088124,0.2610537521779663,-0.9653242659717018,0.7900771767494996,1.0720293440403807,-1.1279706559596194
1.9182989864337958,0.28170101356620436,0.261036569364677,-0.9653289125755636,0.7904609685617432,1.0721619821279476,-1.1278380178720526
1.9185465080731157,0.2814534919268845,0.26101803500144233,-0.9653339242997657,0.7908787722369626,1.072332264163847,-1.127667735836153
1.918792064038624,0.28120793596137605,0.26099834213507545,-0.9653392488668127,0.7913267703243934,1.0725347062857695,-1.1274652937142307
1.9190334387643184,0.28096656123568176,0.26097749074641563,-0.965344886205808,0.7918053930196001,1.0727719542552818,-1.1272280457447184
1.9192725159948314,0.2807274840051688,0.2609557704204179,-0.9653507579549965,0.7923085256979325,1.0730360097031013,-1.1269639902968989
1.919507047031343,0.2804929529686573,0.26093356728396444,-0.9653567596823802,0.7928273991236336,1.073320352092291,-1.1266796479077092
1.9197392273545273,0.2802607726454729,0.2609107847917732,-0.965362917445735,0.7933645548094574,1.0736253274549303,-1.1263746725450698
1.9199666547994383,0.28003334520056156,0.26088800215426516,-0.9653690746714213,0.7939063682719327,1.0739397134724942,-1.1260602865275056
1.9201917842456626,0.27980821575433745,0.26086521937145296,-0.9653752313594356,0.7944529621386911,1.0742611778930287,-1.1257388221069715
1.9204121983734326,0.2795878016265677,0.26084262951962117,-0.9653813353412679,0.7949995480094652,1.0745873496360328,-1.1254126503639674
1.9206304922408157,0.27936950775918457,0.2608206187573791,-0.9653872823022985,0.7955367092142946,1.074906216973479,-1.125093783026521
1.9208443214549604,0.27915567854503975,0.2607990905561339,-0.9653930983620577,0.7960665239447398,1.0752222024897795,-1.1247777975102207
1.9210563419470734,0.27894365805292676,0.2607785276239796,-0.9653986531636914,0.7965768557983717,1.0755205138512984,-1.1244794861487017
1.9212642955921884,0.2787357044078119,0.2607589299775895,-0.9654039467688863,0.7970672719512883,1.0758029763591002,-1.1241970236409
1.9214710372765489,0.2785289627234514,0.26074049071464334,-0.9654089270883541,0.7975325520819991,1.0760615148054504,-1.1239384851945498
1.9216741834686375,0.2783258165313628,0.2607235960184945,-0.965413489899113,0.797962279811645,1.0762880963430077,-1.1237119036569925
1.9218766833541898,0.27812331664581047,0.2607081493692841,-0.9654176613530763,0.7983583935332739,1.0764817101790842,-1.123518289820916
1.922076348594984,0.27792365140501596,0.2606945369543438,-0.965421337242015,0.7987102856436499,1.076633937048666,-1.1233660629513342
1.922276072098731,0.2777239279012691,0.2606827587946288,-0.965424517643519,0.7990172286783235,1.0767411565795926,-1.1232588434204076
1.922473739489581,0.2775262605104192,0.260673683792646,-0.9654269680187992,0.7992555118089868,1.076781772319406,-1.1232182276805942
1.922672447161156,0.27732755283884414,0.2606677946832915,-0.9654285581103086,0.799411398427524,1.076738951266368,-1.123261048733632
1.9228704876850822,0.2771295123149179,0.26066557419691816,-0.9654291576436829,0.7994705666350184,1.0766000789499364,-1.1233999210500638
1.923071097439995,0.27692890256000524,0.26066924282583515,-0.9654281671075304,0.7993717935672242,1.0763006961272295,-1.1236993038727707
1.9232734539344067,0.276726546065593,0.2606788005519155,-0.9654255864347157,0.7991128236479357,1.0758393697135287,-1.124160630286471
