time_s,label,x,y,v,yaw,cte,ref_x,ref_y,ref_v,yaw_diff
2.1592,LMPC,10.1399,2.2248,6.5282,1.49,0.518,9.6226,2.2556,6.6,0.0062
2.1636,LMPC,10.1527,2.2889,6.5446,1.4987,0.5252,9.6304,2.3453,6.6408,0.015
2.1681,LMPC,10.1527,2.2889,6.5446,1.4987,0.5252,9.6304,2.3453,6.6408,0.015
2.1725,LMPC,10.1647,2.3533,6.5606,1.5073,0.5316,9.6357,2.4051,6.6678,0.0235
2.1768,LMPC,10.1647,2.3533,6.5606,1.5073,0.5316,9.6357,2.4051,6.6678,0.0235
2.1809,LMPC,10.1647,2.3533,6.5606,1.5073,0.5316,9.6357,2.4051,6.6678,0.0235
2.1856,LMPC,10.176,2.418,6.5764,1.5154,0.5371,9.6409,2.4648,6.6948,0.0316
2.19,LMPC,10.176,2.418,6.5764,1.5154,0.5371,9.6409,2.4648,6.6948,0.0316
2.1944,LMPC,10.1864,2.483,6.5908,1.5236,0.5419,9.6461,2.5246,6.7216,0.0398
2.1988,LMPC,10.1864,2.483,6.5908,1.5236,0.5419,9.6461,2.5246,6.7216,0.0398
2.2033,LMPC,10.1864,2.483,6.5908,1.5236,0.5419,9.6461,2.5246,6.7216,0.0398
2.2077,LMPC,10.1962,2.5482,6.6039,1.5316,0.546,9.6513,2.5844,6.7483,0.0479
2.2121,LMPC,10.2052,2.6137,6.6155,1.5399,0.5493,9.6591,2.674,6.7882,0.0561
2.2164,LMPC,10.2052,2.6137,6.6155,1.5399,0.5493,9.6591,2.674,6.7882,0.0561
2.2209,LMPC,10.2052,2.6137,6.6155,1.5399,0.5493,9.6591,2.674,6.7882,0.0561
2.2253,LMPC,10.2136,2.6794,6.6256,1.5478,0.5519,9.6644,2.7338,6.8147,0.064
2.2295,LMPC,10.2136,2.6794,6.6256,1.5478,0.5519,9.6644,2.7338,6.8147,0.064
2.2342,LMPC,10.2213,2.7452,6.6343,1.555,0.5539,9.6696,2.7936,6.8411,0.0712
2.2386,LMPC,10.2213,2.7452,6.6343,1.555,0.5539,9.6696,2.7936,6.8411,0.0712
2.2429,LMPC,10.2213,2.7452,6.6343,1.555,0.5539,9.6696,2.7936,6.8411,0.0712
2.2474,LMPC,10.2284,2.8112,6.6415,1.5618,0.5552,9.6748,2.8534,6.8673,0.0781
2.2521,LMPC,10.235,2.8774,6.6474,1.5682,0.5559,9.68,2.9131,6.8935,0.0844
2.2565,LMPC,10.235,2.8774,6.6474,1.5682,0.5559,9.68,2.9131,6.8935,0.0844
2.2608,LMPC,10.235,2.8774,6.6474,1.5682,0.5559,9.68,2.9131,6.8935,0.0844
2.2652,LMPC,10.2409,2.9436,6.6521,1.5746,0.5561,9.6878,3.0028,6.9325,0.0908
2.2698,LMPC,10.2409,2.9436,6.6521,1.5746,0.5561,9.6878,3.0028,6.9325,0.0908
2.2743,LMPC,10.2462,3.0099,6.6555,1.5806,0.5556,9.6931,3.0626,6.9584,0.0969
2.2785,LMPC,10.2462,3.0099,6.6555,1.5806,0.5556,9.6931,3.0626,6.9584,0.0969
2.2828,LMPC,10.2462,3.0099,6.6555,1.5806,0.5556,9.6931,3.0626,6.9584,0.0969
2.2874,LMPC,10.2509,3.0763,6.6577,1.5868,0.5546,9.6983,3.1223,6.9843,0.1031
2.2919,LMPC,10.2552,3.1428,6.6587,1.5929,0.553,9.7035,3.1821,7.01,0.1091
2.2962,LMPC,10.2552,3.1428,6.6587,1.5929,0.553,9.7035,3.1821,7.01,0.1091
2.3004,LMPC,10.2552,3.1428,6.6587,1.5929,0.553,9.7035,3.1821,7.01,0.1091
2.3049,LMPC,10.2588,3.2092,6.6584,1.5992,0.5508,9.7113,3.2718,7.0484,0.1154
2.3093,LMPC,10.2588,3.2092,6.6584,1.5992,0.5508,9.7113,3.2718,7.0484,0.1154
2.3137,LMPC,10.2619,3.2757,6.654,1.6054,0.5482,9.7166,3.3315,7.0739,0.1216
2.3179,LMPC,10.2619,3.2757,6.654,1.6054,0.5482,9.7166,3.3315,7.0739,0.1216
2.3224,LMPC,10.2619,3.2757,6.654,1.6054,0.5482,9.7166,3.3315,7.0739,0.1216
2.3271,LMPC,10.2645,3.3422,6.6461,1.6121,0.5449,9.7218,3.3913,7.0993,0.1283
2.3314,LMPC,10.2666,3.4086,6.6353,1.6188,0.5412,9.727,3.4511,7.112,0.135
2.3356,LMPC,10.2666,3.4086,6.6353,1.6188,0.5412,9.727,3.4511,7.112,0.135
2.3402,LMPC,10.2666,3.4086,6.6353,1.6188,0.5412,9.727,3.4511,7.112,0.135
2.3447,LMPC,10.2681,3.4748,6.6222,1.6261,0.537,9.7322,3.5109,7.0866,0.1423
2.349,LMPC,10.2681,3.4748,6.6222,1.6261,0.537,9.7322,3.5109,7.0866,0.1423
2.3534,LMPC,10.2691,3.541,6.6077,1.6332,0.5323,9.74,3.6005,7.0484,0.1494
2.3579,LMPC,10.2691,3.541,6.6077,1.6332,0.5323,9.74,3.6005,7.0484,0.1494
2.3623,LMPC,10.2691,3.541,6.6077,1.6332,0.5323,9.74,3.6005,7.0484,0.1494
2.3666,LMPC,10.2697,3.607,6.5934,1.6394,0.5271,9.7453,3.6603,7.0228,0.1557
2.3709,LMPC,10.2697,3.607,6.5934,1.6394,0.5271,9.7453,3.6603,7.0228,0.1557
2.3756,LMPC,10.2699,3.6728,6.5792,1.6454,0.5216,9.7505,3.7201,6.9971,0.1616
2.38,LMPC,10.2699,3.6728,6.5792,1.6454,0.5216,9.7505,3.7201,6.9971,0.1616
2.3843,LMPC,10.2697,3.7386,6.5664,1.6506,0.5156,9.7557,3.7798,6.9714,0.1668
2.3886,LMPC,10.2697,3.7386,6.5664,1.6506,0.5156,9.7557,3.7798,6.9714,0.1668
2.3933,LMPC,10.269,3.8041,6.5518,1.6557,0.5093,9.7609,3.8396,6.9455,0.1719
2.3978,LMPC,10.269,3.8041,6.5518,1.6557,0.5093,9.7609,3.8396,6.9455,0.1719
2.402,LMPC,10.269,3.8041,6.5518,1.6557,0.5093,9.7609,3.8396,6.9455,0.1719
2.4066,LMPC,10.2679,3.8696,6.5382,1.6602,0.5025,9.7661,3.8994,6.9195,0.1765
2.4111,LMPC,10.2679,3.8696,6.5382,1.6602,0.5025,9.7661,3.8994,6.9195,0.1765
2.4155,LMPC,10.2665,3.9349,6.5233,1.6647,0.4953,9.774,3.989,6.8804,0.1809
2.4196,LMPC,10.2665,3.9349,6.5233,1.6647,0.4953,9.774,3.989,6.8804,0.1809
2.424,LMPC,10.2646,4.0,6.5084,1.6688,0.4878,9.7792,4.0488,6.8542,0.185
2.4285,LMPC,10.2646,4.0,6.5084,1.6688,0.4878,9.7792,4.0488,6.8542,0.185
2.4329,LMPC,10.2623,4.065,6.4935,1.6728,0.4799,9.7844,4.1086,6.8279,0.1891
2.4371,LMPC,10.2623,4.065,6.4935,1.6728,0.4799,9.7844,4.1086,6.8279,0.1891
2.4415,LMPC,10.2623,4.065,6.4935,1.6728,0.4799,9.7844,4.1086,6.8279,0.1891
2.4463,LMPC,10.2597,4.1298,6.4786,1.6766,0.4717,9.7896,4.1684,6.8015,0.1928
2.4508,LMPC,10.2597,4.1298,6.4786,1.6766,0.4717,9.7896,4.1684,6.8015,0.1928
2.4551,LMPC,10.2567,4.1944,6.4637,1.6804,0.4631,9.7948,4.2281,6.775,0.1966
2.4597,LMPC,10.2567,4.1944,6.4637,1.6804,0.4631,9.7948,4.2281,6.775,0.1966
2.4642,LMPC,10.2534,4.2589,6.4471,1.6839,0.4541,9.8,4.2879,6.7483,0.2001
2.4684,LMPC,10.2534,4.2589,6.4471,1.6839,0.4541,9.8,4.2879,6.7483,0.2001
2.4727,LMPC,10.2497,4.3232,6.4309,1.6875,0.4449,9.8053,4.3477,6.7216,0.2038
2.4769,LMPC,10.2497,4.3232,6.4309,1.6875,0.4449,9.8053,4.3477,6.7216,0.2038
2.4811,LMPC,10.2497,4.3232,6.4309,1.6875,0.4449,9.8053,4.3477,6.7216,0.2038
2.4857,LMPC,10.2457,4.3873,6.4149,1.6909,0.4353,9.8131,4.4373,6.6813,0.2071
2.4901,LMPC,10.2457,4.3873,6.4149,1.6909,0.4353,9.8131,4.4373,6.6813,0.2071
2.4945,LMPC,10.2414,4.4512,6.3981,1.6944,0.4254,9.8183,4.4971,6.6543,0.2107
2.4988,LMPC,10.2414,4.4512,6.3981,1.6944,0.4254,9.8183,4.4971,6.6543,0.2107
2.5067,LMPC,10.2367,4.5149,6.3798,1.6978,0.4153,9.8235,4.5569,6.6272,0.214
2.5111,LMPC,10.2367,4.5149,6.3798,1.6978,0.4153,9.8235,4.5569,6.6272,0.214
2.5156,LMPC,10.2318,4.5784,6.3601,1.7013,0.4049,9.8287,4.6167,6.6,0.2175
2.52,LMPC,10.2318,4.5784,6.3601,1.7013,0.4049,9.8287,4.6167,6.6,0.2175
2.5245,LMPC,10.2266,4.6417,6.3394,1.7046,0.3942,9.834,4.6764,6.5727,0.2208
2.5286,LMPC,10.2266,4.6417,6.3394,1.7046,0.3942,9.834,4.6764,6.5727,0.2208
2.5331,LMPC,10.2211,4.7048,6.3179,1.7082,0.3832,9.8392,4.7362,6.5452,0.2244
2.5375,LMPC,10.2211,4.7048,6.3179,1.7082,0.3832,9.8392,4.7362,6.5452,0.2244
2.542,LMPC,10.2211,4.7048,6.3179,1.7082,0.3832,9.8392,4.7362,6.5452,0.2244
2.5465,LMPC,10.2153,4.7676,6.2958,1.7116,0.372,9.8444,4.796,6.5177,0.2278
2.5511,LMPC,10.2153,4.7676,6.2958,1.7116,0.372,9.8444,4.796,6.5177,0.2278
2.5557,LMPC,10.2093,4.8301,6.273,1.7152,0.3605,9.8496,4.8557,6.49,0.2314
2.56,LMPC,10.2093,4.8301,6.273,1.7152,0.3605,9.8496,4.8557,6.49,0.2314
2.5643,LMPC,10.203,4.8924,6.248,1.7187,0.3489,9.8548,4.9155,6.4622,0.2349
2.5688,LMPC,10.203,4.8924,6.248,1.7187,0.3489,9.8548,4.9155,6.4622,0.2349
2.5733,LMPC,10.1965,4.9544,6.2278,1.7224,0.337,9.8601,4.9753,6.4343,0.2386
2.5776,LMPC,10.1965,4.9544,6.2278,1.7224,0.337,9.8601,4.9753,6.4343,0.2386
2.5819,LMPC,10.1965,4.9544,6.2278,1.7224,0.337,9.8601,4.9753,6.4343,0.2386
2.5866,LMPC,10.1897,5.0163,6.2132,1.7258,0.3248,9.8653,5.0351,6.4062,0.242
2.591,LMPC,10.1897,5.0163,6.2132,1.7258,0.3248,9.8653,5.0351,6.4062,0.242
2.5955,LMPC,10.1826,5.0779,6.1997,1.7293,0.3124,9.8705,5.0948,6.3781,0.2455
2.6,LMPC,10.1826,5.0779,6.1997,1.7293,0.3124,9.8705,5.0948,6.3781,0.2455
2.6046,LMPC,10.1754,5.1395,6.1905,1.7325,0.2998,9.8757,5.1546,6.3498,0.2487
2.6091,LMPC,10.1754,5.1395,6.1905,1.7325,0.2998,9.8757,5.1546,6.3498,0.2487
2.6187,LMPC,10.1678,5.2009,6.1847,1.7357,0.287,9.8809,5.2144,6.3214,0.2519
2.6228,LMPC,10.1678,5.2009,6.1847,1.7357,0.287,9.8809,5.2144,6.3214,0.2519
2.6266,LMPC,10.16,5.2622,6.1817,1.7385,0.2739,9.8862,5.2742,6.2929,0.2547
2.6321,LMPC,10.152,5.3235,6.1794,1.7414,0.2638,9.8883,5.3341,6.2642,0.2436
2.6383,LMPC,10.152,5.3235,6.1794,1.7414,0.2638,9.8883,5.3341,6.2642,0.2436
2.6421,LMPC,10.152,5.3235,6.1794,1.7414,0.2638,9.8883,5.3341,6.2642,0.2436
2.646,LMPC,10.1437,5.3847,6.1795,1.7439,0.2541,9.8897,5.3941,6.2354,0.2291
2.6502,LMPC,10.1437,5.3847,6.1795,1.7439,0.2541,9.8897,5.3941,6.2354,0.2291
2.6543,LMPC,10.1352,5.4459,6.1806,1.7464,0.2441,9.8912,5.4541,6.2064,0.2146
2.6581,LMPC,10.1352,5.4459,6.1806,1.7464,0.2441,9.8912,5.4541,6.2064,0.2146
2.6618,LMPC,10.1352,5.4459,6.1806,1.7464,0.2441,9.8912,5.4541,6.2064,0.2146
2.6665,LMPC,10.1265,5.5071,6.1822,1.7487,0.2338,9.8927,5.514,6.1774,0.2068
2.6709,LMPC,10.1265,5.5071,6.1822,1.7487,0.2338,9.8927,5.514,6.1774,0.2068
2.6753,LMPC,10.1175,5.5683,6.1843,1.751,0.2231,9.8944,5.574,6.1482,0.209
2.6794,LMPC,10.1175,5.5683,6.1843,1.751,0.2231,9.8944,5.574,6.1482,0.209
2.6839,LMPC,10.1083,5.6295,6.1872,1.753,0.2122,9.8962,5.634,6.1188,0.211
2.6882,LMPC,10.1083,5.6295,6.1872,1.753,0.2122,9.8962,5.634,6.1188,0.211
2.6928,LMPC,10.099,5.6907,6.1908,1.7552,0.2011,9.8979,5.694,6.0893,0.2131
2.6971,LMPC,10.099,5.6907,6.1908,1.7552,0.2011,9.8979,5.694,6.0893,0.2131
2.7015,LMPC,10.099,5.6907,6.1908,1.7552,0.2011,9.8979,5.694,6.0893,0.2131
2.7061,LMPC,10.0894,5.7519,6.1948,1.7571,0.192,9.8974,5.754,6.0597,0.2038
2.7105,LMPC,10.0894,5.7519,6.1948,1.7571,0.192,9.8974,5.754,6.0597,0.2038
2.7149,LMPC,10.0796,5.813,6.1984,1.7591,0.1827,9.8969,5.814,6.0299,0.1945
2.7194,LMPC,10.0796,5.813,6.1984,1.7591,0.1827,9.8969,5.814,6.0299,0.1945
2.7241,LMPC,10.0696,5.8742,6.2013,1.761,0.1732,9.8964,5.874,6.0,0.185
2.7284,LMPC,10.0696,5.8742,6.2013,1.761,0.1732,9.8964,5.874,6.0,0.185
2.7328,LMPC,10.0594,5.9354,6.203,1.763,0.1644,9.8954,5.9039,6.0,0.18
2.7585,LMPC,10.0386,6.0577,6.2027,1.7672,0.1643,9.8763,6.0224,6.0597,0.1287
2.7623,LMPC,10.0386,6.0577,6.2027,1.7672,0.1643,9.8763,6.0224,6.0597,0.1287
2.7665,LMPC,10.0278,6.1188,6.199,1.7707,0.1639,9.8667,6.0816,6.0893,0.1043
2.7717,LMPC,10.0278,6.1188,6.199,1.7707,0.1639,9.8667,6.0816,6.0893,0.1043
2.778,LMPC,10.0167,6.1797,6.1914,1.7748,0.1606,9.8562,6.1709,6.1335,0.0993
2.7832,LMPC,10.0167,6.1797,6.1914,1.7748,0.1606,9.8562,6.1709,6.1335,0.0993
2.7878,LMPC,10.0055,6.2406,6.1852,1.7797,0.1557,9.8499,6.2306,6.1628,0.1043
2.7925,LMPC,9.994,6.3013,6.1802,1.785,0.1507,9.8436,6.2903,6.1919,0.1096
2.7968,LMPC,9.994,6.3013,6.1802,1.785,0.1507,9.8436,6.2903,6.1919,0.1096
2.8007,LMPC,9.994,6.3013,6.1802,1.785,0.1507,9.8436,6.2903,6.1919,0.1096
2.805,LMPC,9.9822,6.3619,6.1644,1.791,0.1453,9.8374,6.35,6.2209,0.1156
2.8093,LMPC,9.9822,6.3619,6.1644,1.791,0.1453,9.8374,6.35,6.2209,0.1156
2.8137,LMPC,9.9703,6.4223,6.1473,1.7974,0.1398,9.8311,6.4096,6.2498,0.1219
2.8178,LMPC,9.9703,6.4223,6.1473,1.7974,0.1398,9.8311,6.4096,6.2498,0.1219
2.8222,LMPC,9.9703,6.4223,6.1473,1.7974,0.1398,9.8311,6.4096,6.2498,0.1219
2.8267,LMPC,9.9581,6.4825,6.13,1.8047,0.1339,9.8248,6.4693,6.2785,0.1292
2.831,LMPC,9.9581,6.4825,6.13,1.8047,0.1339,9.8248,6.4693,6.2785,0.1292
2.8353,LMPC,9.9455,6.5424,6.1121,1.8135,0.1276,9.8186,6.529,6.3071,0.138
2.8398,LMPC,9.9455,6.5424,6.1121,1.8135,0.1276,9.8186,6.529,6.3071,0.138
2.8444,LMPC,9.9326,6.602,6.0932,1.8231,0.121,9.8123,6.5886,6.3356,0.1477
2.8488,LMPC,9.9326,6.602,6.0932,1.8231,0.121,9.8123,6.5886,6.3356,0.1477
2.8532,LMPC,9.9193,6.6614,6.0791,1.8342,0.114,9.806,6.6483,6.364,0.1587
2.8577,LMPC,9.9193,6.6614,6.0791,1.8342,0.114,9.806,6.6483,6.364,0.1587
2.8623,LMPC,9.9193,6.6614,6.0791,1.8342,0.114,9.806,6.6483,6.364,0.1587
2.8668,LMPC,9.9055,6.7206,6.0671,1.8469,0.1065,9.7997,6.708,6.3922,0.1715
2.8711,LMPC,9.9055,6.7206,6.0671,1.8469,0.1065,9.7997,6.708,6.3922,0.1715
2.8759,LMPC,9.8912,6.7795,6.0552,1.8607,0.0985,9.7935,6.7677,6.364,0.1853
2.8804,LMPC,9.8912,6.7795,6.0552,1.8607,0.0985,9.7935,6.7677,6.364,0.1853
2.8849,LMPC,9.8765,6.8381,6.0452,1.8757,0.0899,9.7872,6.8273,6.3356,0.2002
2.8892,LMPC,9.8765,6.8381,6.0452,1.8757,0.0899,9.7872,6.8273,6.3356,0.2002
2.8939,LMPC,9.8612,6.8966,6.0395,1.8912,0.0808,9.7809,6.887,6.3071,0.2157
2.8985,LMPC,9.8612,6.8966,6.0395,1.8912,0.0808,9.7809,6.887,6.3071,0.2157
2.9029,LMPC,9.8612,6.8966,6.0395,1.8912,0.0808,9.7809,6.887,6.3071,0.2157
2.9073,LMPC,9.8452,6.9548,6.037,1.9076,0.0711,9.7747,6.9467,6.2785,0.2322
2.912,LMPC,9.8286,7.0128,6.0288,1.9255,0.0606,9.7684,7.0063,6.2498,0.25
2.9163,LMPC,9.8286,7.0128,6.0288,1.9255,0.0606,9.7684,7.0063,6.2498,0.25
2.9206,LMPC,9.8286,7.0128,6.0288,1.9255,0.0606,9.7684,7.0063,6.2498,0.25
2.925,LMPC,9.8113,7.0706,6.0213,1.9443,0.0494,9.7621,7.066,6.2209,0.2688
2.9296,LMPC,9.8113,7.0706,6.0213,1.9443,0.0494,9.7621,7.066,6.2209,0.2688
2.934,LMPC,9.7933,7.128,6.0186,1.9644,0.0375,9.7558,7.1257,6.1919,0.2889
2.9383,LMPC,9.7933,7.128,6.0186,1.9644,0.0375,9.7558,7.1257,6.1919,0.2889
2.9427,LMPC,9.7933,7.128,6.0186,1.9644,0.0375,9.7558,7.1257,6.1919,0.2889
2.9473,LMPC,9.7744,7.1851,6.0142,1.9861,0.0246,9.7496,7.1854,6.1628,0.3106
2.9516,LMPC,9.7546,7.2419,6.0082,2.0089,0.0109,9.7433,7.245,6.1335,0.3334
2.9559,LMPC,9.7546,7.2419,6.0082,2.0089,0.0109,9.7433,7.245,6.1335,0.3334
2.9605,LMPC,9.7546,7.2419,6.0082,2.0089,0.0109,9.7433,7.245,6.1335,0.3334
2.9651,LMPC,9.7339,7.2983,6.006,2.0331,0.0038,9.737,7.3047,6.1041,0.3576
2.9695,LMPC,9.7339,7.2983,6.006,2.0331,0.0038,9.737,7.3047,6.1041,0.3576
2.974,LMPC,9.7122,7.3543,6.0063,2.0589,0.0195,9.7308,7.3644,6.0745,0.3834
2.9783,LMPC,9.7122,7.3543,6.0063,2.0589,0.0195,9.7308,7.3644,6.0745,0.3834
2.9828,LMPC,9.7122,7.3543,6.0063,2.0589,0.0195,9.7308,7.3644,6.0745,0.3834
2.9874,LMPC,9.6895,7.4098,6.0057,2.0856,0.0363,9.7245,7.424,6.0448,0.4102
2.992,LMPC,9.6656,7.465,6.0063,2.1134,0.0542,9.7182,7.4837,6.015,0.438
2.9963,LMPC,9.6656,7.465,6.0063,2.1134,0.0542,9.7182,7.4837,6.015,0.438
3.0009,LMPC,9.6656,7.465,6.0063,2.1134,0.0542,9.7182,7.4837,6.015,0.438
3.0086,LMPC,9.6407,7.5196,6.0082,2.1417,0.0714,9.7099,7.543,6.0,0.4573
3.0131,LMPC,9.6146,7.5738,6.0096,2.1708,0.0841,9.6956,7.6013,6.0299,0.4516
3.0175,LMPC,9.6146,7.5738,6.0096,2.1708,0.0841,9.6956,7.6013,6.0299,0.4516
3.022,LMPC,9.6146,7.5738,6.0096,2.1708,0.0841,9.6956,7.6013,6.0299,0.4516
3.0264,LMPC,9.5873,7.6273,6.0109,2.2013,0.0983,9.6813,7.6596,6.015,0.4473
3.0307,LMPC,9.5873,7.6273,6.0109,2.2013,0.0983,9.6813,7.6596,6.015,0.4473
3.0354,LMPC,9.5587,7.6802,6.0133,2.2326,0.1138,9.6669,7.7178,6.0,0.4438
3.0397,LMPC,9.5587,7.6802,6.0133,2.2326,0.1138,9.6669,7.7178,6.0,0.4438
3.0441,LMPC,9.5289,7.7324,6.0161,2.2647,0.1135,9.6272,7.7984,6.0299,0.3944
3.0484,LMPC,9.5289,7.7324,6.0161,2.2647,0.1135,9.6272,7.7984,6.0299,0.3944
3.0529,LMPC,9.4977,7.7839,6.0182,2.2971,0.119,9.5995,7.8516,6.015,0.3705
3.0574,LMPC,9.4977,7.7839,6.0182,2.2971,0.119,9.5995,7.8516,6.015,0.3705
3.0617,LMPC,9.4977,7.7839,6.0182,2.2971,0.119,9.5995,7.8516,6.015,0.3705
3.0661,LMPC,9.4653,7.8346,6.0211,2.3301,0.1257,9.5718,7.9048,6.0,0.3471
3.0707,LMPC,9.4653,7.8346,6.0211,2.3301,0.1257,9.5718,7.9048,6.0,0.3471
3.0753,LMPC,9.4315,7.8844,6.0251,2.3631,0.1228,9.5349,7.952,6.015,0.3237
3.0798,LMPC,9.4315,7.8844,6.0251,2.3631,0.1228,9.5349,7.952,6.015,0.3237
3.0845,LMPC,9.3964,7.9334,6.03,2.3963,0.1203,9.4975,7.999,6.0299,0.3006
3.089,LMPC,9.3964,7.9334,6.03,2.3963,0.1203,9.4975,7.999,6.0299,0.3006
3.0935,LMPC,9.3599,7.9815,6.0368,2.4293,0.1191,9.4601,8.0459,6.0,0.2772
3.0978,LMPC,9.3599,7.9815,6.0368,2.4293,0.1191,9.4601,8.0459,6.0,0.2772
3.1024,LMPC,9.3599,7.9815,6.0368,2.4293,0.1191,9.4601,8.0459,6.0,0.2772
3.1069,LMPC,9.3221,8.0286,6.044,2.4622,0.1067,9.3955,8.108,6.015,0.2256
3.1112,LMPC,9.3221,8.0286,6.044,2.4622,0.1067,9.3955,8.108,6.015,0.2256
3.1155,LMPC,9.283,8.0747,6.0504,2.4947,0.0979,9.3498,8.1469,6.0299,0.2017
3.1199,LMPC,9.283,8.0747,6.0504,2.4947,0.0979,9.3498,8.1469,6.0299,0.2017
3.1244,LMPC,9.2425,8.1197,6.0558,2.5273,0.0903,9.3041,8.1858,6.0,0.178
3.1286,LMPC,9.2425,8.1197,6.0558,2.5273,0.0903,9.3041,8.1858,6.0,0.178
3.1329,LMPC,9.2007,8.1636,6.0604,2.5593,0.0711,9.2282,8.2336,6.0299,0.1255
3.1373,LMPC,9.2007,8.1636,6.0604,2.5593,0.0711,9.2282,8.2336,6.0299,0.1255
3.1416,LMPC,9.2007,8.1636,6.0604,2.5593,0.0711,9.2282,8.2336,6.0299,0.1255
3.1462,LMPC,9.1577,8.2063,6.0643,2.5905,0.0561,9.1759,8.263,6.0299,0.1003
3.1505,LMPC,9.1577,8.2063,6.0643,2.5905,0.0561,9.1759,8.263,6.0299,0.1003
3.1551,LMPC,9.1135,8.2479,6.0685,2.6211,0.0427,9.1237,8.2925,6.0,0.0745
3.1594,LMPC,9.1135,8.2479,6.0685,2.6211,0.0427,9.1237,8.2925,6.0,0.0745
3.1638,LMPC,9.0682,8.2882,6.0735,2.651,0.0225,9.0681,8.3145,6.015,0.0481
3.1883,LMPC,8.974,8.3651,6.0871,2.7087,0.0197,8.9542,8.3524,6.015,-0.0069
3.1924,LMPC,8.9253,8.4016,6.0954,2.7355,0.0365,8.9258,8.3618,6.0,-0.0083
3.1962,LMPC,8.9253,8.4016,6.0954,2.7355,0.0365,8.9258,8.3618,6.0,-0.0083
3.2001,LMPC,8.9253,8.4016,6.0954,2.7355,0.0365,8.9258,8.3618,6.0,-0.0083
3.2062,LMPC,8.8755,8.4369,6.1044,2.7611,0.0633,8.8669,8.3728,6.015,-0.0337
3.2121,LMPC,8.8247,8.4709,6.1129,2.7856,0.0903,8.8076,8.3817,6.0448,-0.059
3.2171,LMPC,8.8247,8.4709,6.1129,2.7856,0.0903,8.8076,8.3817,6.0448,-0.059
3.2217,LMPC,8.8247,8.4709,6.1129,2.7856,0.0903,8.8076,8.3817,6.0448,-0.059
3.2265,LMPC,8.773,8.5036,6.121,2.8094,0.1156,8.7483,8.3907,6.0745,-0.085
3.2308,LMPC,8.773,8.5036,6.121,2.8094,0.1156,8.7483,8.3907,6.0745,-0.085
3.2351,LMPC,8.7204,8.535,6.1325,2.832,0.1374,8.6892,8.4011,6.1041,-0.0928
3.2394,LMPC,8.7204,8.535,6.1325,2.832,0.1374,8.6892,8.4011,6.1041,-0.0928
3.2438,LMPC,8.667,8.5651,6.1434,2.8529,0.1554,8.6306,8.414,6.1335,-0.0719
3.2479,LMPC,8.667,8.5651,6.1434,2.8529,0.1554,8.6306,8.414,6.1335,-0.0719
3.2522,LMPC,8.6127,8.594,6.1548,2.8727,0.1719,8.572,8.427,6.1188,-0.052
3.2565,LMPC,8.6127,8.594,6.1548,2.8727,0.1719,8.572,8.427,6.1188,-0.052
3.2609,LMPC,8.6127,8.594,6.1548,2.8727,0.1719,8.572,8.427,6.1188,-0.052
3.2653,LMPC,8.5576,8.6216,6.1667,2.8914,0.187,8.5134,8.4399,6.0893,-0.0334
3.2696,LMPC,8.5576,8.6216,6.1667,2.8914,0.187,8.5134,8.4399,6.0893,-0.0334
3.2744,LMPC,8.5018,8.648,6.179,2.9094,0.2029,8.4544,8.4507,6.0597,-0.0264
3.2789,LMPC,8.5018,8.648,6.179,2.9094,0.2029,8.4544,8.4507,6.0597,-0.0264
3.2832,LMPC,8.5018,8.648,6.179,2.9094,0.2029,8.4544,8.4507,6.0597,-0.0264
3.2875,LMPC,8.4453,8.6732,6.1918,2.9262,0.2174,8.3954,8.4614,6.0299,-0.0209
3.2922,LMPC,8.3882,8.6973,6.2049,2.9415,0.2307,8.3364,8.4722,6.0,-0.0169
3.2966,LMPC,8.3882,8.6973,6.2049,2.9415,0.2307,8.3364,8.4722,6.0,-0.0169
3.3009,LMPC,8.3882,8.6973,6.2049,2.9415,0.2307,8.3364,8.4722,6.0,-0.0169
3.3053,LMPC,8.3304,8.7202,6.2195,2.9558,0.2437,8.3068,8.4769,6.0,-0.0098
3.3098,LMPC,8.3304,8.7202,6.2195,2.9558,0.2437,8.3068,8.4769,6.0,-0.0098
3.3145,LMPC,8.2721,8.742,6.2344,2.969,0.2613,8.2768,8.4766,6.0,-0.0146
3.3187,LMPC,8.2721,8.742,6.2344,2.969,0.2613,8.2768,8.4766,6.0,-0.0146
3.323,LMPC,8.2721,8.742,6.2344,2.969,0.2613,8.2768,8.4766,6.0,-0.0146
3.3276,LMPC,8.2132,8.7627,6.2497,2.9816,0.284,8.2168,8.4761,6.0299,-0.038
3.3323,LMPC,8.1538,8.7824,6.2652,2.9935,0.3053,8.1568,8.4757,6.0597,-0.0622
3.3365,LMPC,8.1538,8.7824,6.2652,2.9935,0.3053,8.1568,8.4757,6.0597,-0.0622
3.3407,LMPC,8.1538,8.7824,6.2652,2.9935,0.3053,8.1568,8.4757,6.0597,-0.0622
3.3452,LMPC,8.0939,8.801,6.281,3.0051,0.3246,8.0668,8.4774,6.1041,-0.0812
3.3496,LMPC,8.0939,8.801,6.281,3.0051,0.3246,8.0668,8.4774,6.1041,-0.0812
3.3539,LMPC,8.0336,8.8186,6.2961,3.0159,0.3389,8.0069,8.4807,6.1335,-0.0704
3.3582,LMPC,8.0336,8.8186,6.2961,3.0159,0.3389,8.0069,8.4807,6.1335,-0.0704
